timestamp,metric_name,labels,value
"1773394377","ttft_p50_ms","","NaN"
"1773394392","ttft_p50_ms","","5312.5"
"1773394407","ttft_p50_ms","","6562.5"
"1773394422","ttft_p50_ms","","6562.5"
"1773394437","ttft_p50_ms","","7187.5"
"1773394452","ttft_p50_ms","","225.00000000000003"
"1773394467","ttft_p50_ms","","231.25"
"1773394482","ttft_p50_ms","","300"
"1773394497","ttft_p50_ms","","406.25"
"1773394377","ttft_p95_ms","","NaN"
"1773394392","ttft_p95_ms","","7281.25"
"1773394407","ttft_p95_ms","","18400"
"1773394422","ttft_p95_ms","","18400"
"1773394437","ttft_p95_ms","","18900"
"1773394452","ttft_p95_ms","","468.75"
"1773394467","ttft_p95_ms","","470.8333333333333"
"1773394482","ttft_p95_ms","","624.9999999999999"
"1773394497","ttft_p95_ms","","1824.9999999999995"
"1773394377","ttft_p99_ms","","NaN"
"1773394392","ttft_p99_ms","","7456.25"
"1773394407","ttft_p99_ms","","19680"
"1773394422","ttft_p99_ms","","19680"
"1773394437","ttft_p99_ms","","19780"
"1773394452","ttft_p99_ms","","493.74999999999994"
"1773394467","ttft_p99_ms","","494.16666666666663"
"1773394482","ttft_p99_ms","","724.9999999999999"
"1773394497","ttft_p99_ms","","2364.9999999999995"
"1773394377","itl_p50_ms","","NaN"
"1773394392","itl_p50_ms","","45.833333333333336"
"1773394407","itl_p50_ms","","62.560393862060884"
"1773394422","itl_p50_ms","","62.524468106377896"
"1773394437","itl_p50_ms","","62.55326000792707"
"1773394452","itl_p50_ms","","62.58390012529086"
"1773394467","itl_p50_ms","","62.61869234943028"
"1773394482","itl_p50_ms","","62.67345050878816"
"1773394497","itl_p50_ms","","62.658183020115224"
"1773394377","itl_p95_ms","","NaN"
"1773394392","itl_p95_ms","","4583.333333333333"
"1773394407","itl_p95_ms","","74.02497779089303"
"1773394422","itl_p95_ms","","73.86140512644059"
"1773394437","itl_p95_ms","","73.88240685691638"
"1773394452","itl_p95_ms","","73.90941023805262"
"1773394467","itl_p95_ms","","73.97551546391752"
"1773394482","itl_p95_ms","","74.0795559666975"
"1773394497","itl_p95_ms","","74.0505477382189"
"1773394377","itl_p99_ms","","NaN"
"1773394392","itl_p99_ms","","4916.666666666666"
"1773394407","itl_p99_ms","","567.2058823529414"
"1773394422","itl_p99_ms","","74.86913286155728"
"1773394437","itl_p99_ms","","74.88944213238207"
"1773394452","itl_p99_ms","","74.9161222480759"
"1773394467","itl_p99_ms","","74.98501085187195"
"1773394482","itl_p99_ms","","117.33333333333202"
"1773394497","itl_p99_ms","","139.2333333333329"
"1773394377","e2e_p50_ms","","NaN"
"1773394392","e2e_p50_ms","","NaN"
"1773394407","e2e_p50_ms","","NaN"
"1773394422","e2e_p50_ms","","NaN"
"1773394437","e2e_p50_ms","","40000"
"1773394452","e2e_p50_ms","","55000"
"1773394467","e2e_p50_ms","","67500"
"1773394482","e2e_p50_ms","","77142.85714285714"
"1773394497","e2e_p50_ms","","75000"
"1773394377","e2e_p95_ms","","NaN"
"1773394392","e2e_p95_ms","","NaN"
"1773394407","e2e_p95_ms","","NaN"
"1773394422","e2e_p95_ms","","NaN"
"1773394437","e2e_p95_ms","","49000"
"1773394452","e2e_p95_ms","","112500"
"1773394467","e2e_p95_ms","","114750"
"1773394482","e2e_p95_ms","","115714.28571428571"
"1773394497","e2e_p95_ms","","115500"
"1773394377","e2e_p99_ms","","NaN"
"1773394392","e2e_p99_ms","","NaN"
"1773394407","e2e_p99_ms","","NaN"
"1773394422","e2e_p99_ms","","NaN"
"1773394437","e2e_p99_ms","","49800"
"1773394452","e2e_p99_ms","","118500"
"1773394467","e2e_p99_ms","","118949.99999999999"
"1773394482","e2e_p99_ms","","119142.85714285714"
"1773394497","e2e_p99_ms","","119100"
"1773394377","tpot_p50_ms","","NaN"
"1773394392","tpot_p50_ms","","NaN"
"1773394407","tpot_p50_ms","","NaN"
"1773394422","tpot_p50_ms","","NaN"
"1773394437","tpot_p50_ms","","62.5"
"1773394452","tpot_p50_ms","","62.5"
"1773394467","tpot_p50_ms","","62.5"
"1773394482","tpot_p50_ms","","62.5"
"1773394497","tpot_p50_ms","","62.5"
"1773394377","tpot_p95_ms","","NaN"
"1773394392","tpot_p95_ms","","NaN"
"1773394407","tpot_p95_ms","","NaN"
"1773394422","tpot_p95_ms","","NaN"
"1773394437","tpot_p95_ms","","73.75"
"1773394452","tpot_p95_ms","","73.75"
"1773394467","tpot_p95_ms","","73.75"
"1773394482","tpot_p95_ms","","73.75"
"1773394497","tpot_p95_ms","","73.75"
"1773394377","tpot_p99_ms","","NaN"
"1773394392","tpot_p99_ms","","NaN"
"1773394407","tpot_p99_ms","","NaN"
"1773394422","tpot_p99_ms","","NaN"
"1773394437","tpot_p99_ms","","74.75"
"1773394452","tpot_p99_ms","","74.75"
"1773394467","tpot_p99_ms","","74.75"
"1773394482","tpot_p99_ms","","74.75"
"1773394497","tpot_p99_ms","","74.75"
"1773394377","prompt_tokens_per_sec","","0"
"1773394392","prompt_tokens_per_sec","","109.79999999999998"
"1773394407","prompt_tokens_per_sec","","308.2444444444444"
"1773394422","prompt_tokens_per_sec","","308.2444444444444"
"1773394437","prompt_tokens_per_sec","","214.08888888888887"
"1773394452","prompt_tokens_per_sec","","29.82222222222222"
"1773394467","prompt_tokens_per_sec","","40.977777777777774"
"1773394482","prompt_tokens_per_sec","","98.6222222222222"
"1773394497","prompt_tokens_per_sec","","161.99999999999997"
"1773394377","generation_tokens_per_sec","","0"
"1773394392","generation_tokens_per_sec","","0.3777777777777777"
"1773394407","generation_tokens_per_sec","","59.08888888888888"
"1773394422","generation_tokens_per_sec","","143.71111111111108"
"1773394437","generation_tokens_per_sec","","226.08888888888887"
"1773394452","generation_tokens_per_sec","","250.08888888888885"
"1773394467","generation_tokens_per_sec","","248.2222222222222"
"1773394482","generation_tokens_per_sec","","243.77777777777774"
"1773394497","generation_tokens_per_sec","","238.48888888888885"
"1773394377","request_success_per_sec","finished_reason=abort","0"
"1773394392","request_success_per_sec","finished_reason=abort","0"
"1773394407","request_success_per_sec","finished_reason=abort","0"
"1773394422","request_success_per_sec","finished_reason=abort","0"
"1773394437","request_success_per_sec","finished_reason=abort","0"
"1773394452","request_success_per_sec","finished_reason=abort","0"
"1773394467","request_success_per_sec","finished_reason=abort","0"
"1773394482","request_success_per_sec","finished_reason=abort","0"
"1773394497","request_success_per_sec","finished_reason=abort","0"
"1773394377","request_success_per_sec","finished_reason=error","0"
"1773394392","request_success_per_sec","finished_reason=error","0"
"1773394407","request_success_per_sec","finished_reason=error","0"
"1773394422","request_success_per_sec","finished_reason=error","0"
"1773394437","request_success_per_sec","finished_reason=error","0"
"1773394452","request_success_per_sec","finished_reason=error","0"
"1773394467","request_success_per_sec","finished_reason=error","0"
"1773394482","request_success_per_sec","finished_reason=error","0"
"1773394497","request_success_per_sec","finished_reason=error","0"
"1773394377","request_success_per_sec","finished_reason=length","0"
"1773394392","request_success_per_sec","finished_reason=length","0"
"1773394407","request_success_per_sec","finished_reason=length","0"
"1773394422","request_success_per_sec","finished_reason=length","0"
"1773394437","request_success_per_sec","finished_reason=length","0"
"1773394452","request_success_per_sec","finished_reason=length","0"
"1773394467","request_success_per_sec","finished_reason=length","0"
"1773394482","request_success_per_sec","finished_reason=length","0"
"1773394497","request_success_per_sec","finished_reason=length","0"
"1773394377","request_success_per_sec","finished_reason=repetition","0"
"1773394392","request_success_per_sec","finished_reason=repetition","0"
"1773394407","request_success_per_sec","finished_reason=repetition","0"
"1773394422","request_success_per_sec","finished_reason=repetition","0"
"1773394437","request_success_per_sec","finished_reason=repetition","0"
"1773394452","request_success_per_sec","finished_reason=repetition","0"
"1773394467","request_success_per_sec","finished_reason=repetition","0"
"1773394482","request_success_per_sec","finished_reason=repetition","0"
"1773394497","request_success_per_sec","finished_reason=repetition","0"
"1773394377","request_success_per_sec","finished_reason=stop","0"
"1773394392","request_success_per_sec","finished_reason=stop","0"
"1773394407","request_success_per_sec","finished_reason=stop","0"
"1773394422","request_success_per_sec","finished_reason=stop","0"
"1773394437","request_success_per_sec","finished_reason=stop","0.04444444444444444"
"1773394452","request_success_per_sec","finished_reason=stop","0.1111111111111111"
"1773394467","request_success_per_sec","finished_reason=stop","0.15555555555555553"
"1773394482","request_success_per_sec","finished_reason=stop","0.2222222222222222"
"1773394497","request_success_per_sec","finished_reason=stop","0.19999999999999998"
"1773394377","requests_running","","0"
"1773394392","requests_running","","10"
"1773394407","requests_running","","16"
"1773394422","requests_running","","16"
"1773394437","requests_running","","16"
"1773394452","requests_running","","16"
"1773394467","requests_running","","16"
"1773394482","requests_running","","16"
"1773394497","requests_running","","16"
"1773394377","requests_waiting","","0"
"1773394392","requests_waiting","","6"
"1773394407","requests_waiting","","0"
"1773394422","requests_waiting","","0"
"1773394437","requests_waiting","","0"
"1773394452","requests_waiting","","0"
"1773394467","requests_waiting","","0"
"1773394482","requests_waiting","","0"
"1773394497","requests_waiting","","0"
"1773394377","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0"
"1773394392","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.10490177379362964"
"1773394407","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.1983597177188633"
"1773394422","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.2437535761968339"
"1773394437","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.26187297348846084"
"1773394452","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.2557695975586496"
"1773394467","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.2542437535761969"
"1773394482","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.25061987411787146"
"1773394497","kv_cache_usage_pct","container=vllm;endpoint=http;engine=0;instance=10.92.1.6:8000;job=vllm-service;model_name=deepseek-ai/DeepSeek-R1-Distill-Qwen-7B;namespace=vllm;pod=vllm-server-775d76b644-z6vpm;service=vllm-service","0.30631317947739845"
"1773394377","preemptions_per_sec","","0"
"1773394392","preemptions_per_sec","","0"
"1773394407","preemptions_per_sec","","0"
"1773394422","preemptions_per_sec","","0"
"1773394437","preemptions_per_sec","","0"
"1773394452","preemptions_per_sec","","0"
"1773394467","preemptions_per_sec","","0"
"1773394482","preemptions_per_sec","","0"
"1773394497","preemptions_per_sec","","0"
"1773394377","prefix_cache_hits_per_sec","","0"
"1773394392","prefix_cache_hits_per_sec","","0"
"1773394407","prefix_cache_hits_per_sec","","0"
"1773394422","prefix_cache_hits_per_sec","","0"
"1773394437","prefix_cache_hits_per_sec","","0"
"1773394452","prefix_cache_hits_per_sec","","0"
"1773394467","prefix_cache_hits_per_sec","","0"
"1773394482","prefix_cache_hits_per_sec","","0"
"1773394497","prefix_cache_hits_per_sec","","0"
"1773394377","prefix_cache_queries_per_sec","","0"
"1773394392","prefix_cache_queries_per_sec","","220.1111111111111"
"1773394407","prefix_cache_queries_per_sec","","308.2444444444444"
"1773394422","prefix_cache_queries_per_sec","","308.2444444444444"
"1773394437","prefix_cache_queries_per_sec","","103.77777777777777"
"1773394452","prefix_cache_queries_per_sec","","29.82222222222222"
"1773394467","prefix_cache_queries_per_sec","","40.977777777777774"
"1773394482","prefix_cache_queries_per_sec","","98.6222222222222"
"1773394497","prefix_cache_queries_per_sec","","161.99999999999997"
"1773394377","gpu_util_pct","gpu=0;modelName=NVIDIA L4","0"
"1773394392","gpu_util_pct","gpu=0;modelName=NVIDIA L4","0"
"1773394407","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394422","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394437","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394452","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394467","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394482","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394497","gpu_util_pct","gpu=0;modelName=NVIDIA L4","100"
"1773394377","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394392","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394407","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394422","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394437","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394452","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394467","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394482","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394497","gpu_fb_used_mib","gpu=0;modelName=NVIDIA L4","20650"
"1773394377","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0004325734376772127"
"1773394392","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.000490347079281708"
"1773394407","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00043882283947326456"
"1773394422","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0004444897183060366"
"1773394437","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0005031851232224446"
"1773394452","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0006238333847871024"
"1773394467","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0004088226513881505"
"1773394482","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00045927883120919986"
"1773394497","container_cpu_cores","container=alertmanager;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00035590360403235595"
"1773394377","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.0001945469673372704"
"1773394392","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00021087031303749655"
"1773394407","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00019892095797876812"
"1773394422","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00016501340435125602"
"1773394437","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00019009997131066406"
"1773394452","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00020768374164810655"
"1773394467","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00021526992406582183"
"1773394482","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00018237010197644005"
"1773394497","container_cpu_cores","container=autoscaler;pod=konnectivity-agent-autoscaler-79c476d5c4-t4gv6","0.00020153404229312214"
"1773394377","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00022586883900838214"
"1773394392","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00017660886240385867"
"1773394407","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00013100559262378363"
"1773394422","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00018280021207033736"
"1773394437","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00017701238892131943"
"1773394452","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00017378137276527817"
"1773394467","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00020036422067488006"
"1773394482","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00024410068169900234"
"1773394497","container_cpu_cores","container=autoscaler;pod=kube-dns-autoscaler-575fb4569f-krgq7","0.00016810605562201115"
"1773394377","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00014697570590610086"
"1773394392","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00014492108837165738"
"1773394407","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00020293664461161888"
"1773394422","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0001362427310916655"
"1773394437","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.0001729300549501714"
"1773394452","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00007068200397057124"
"1773394467","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.000077666725409733"
"1773394482","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00007731307948934555"
"1773394497","container_cpu_cores","container=config-reloader;pod=alertmanager-monitoring-kube-prometheus-alertmanager-0","0.00011619704196560924"
"1773394377","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00010218590984556652"
"1773394392","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00010613586559532576"
"1773394407","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00005661437148944429"
"1773394422","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.0001700502116766757"
"1773394437","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00020230313553263235"
"1773394452","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00020567321069717015"
"1773394467","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00004200344804424219"
"1773394482","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00010361098368176032"
"1773394497","container_cpu_cores","container=config-reloader;pod=collector-mhtlx","0.00012804628720968308"
"1773394377","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.0001719601214444144"
"1773394392","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.00004824135774514101"
"1773394407","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.00011645269456640571"
"1773394422","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.0001146456705855058"
"1773394437","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.0001253241352316647"
"1773394452","container_cpu_cores","container=config-reloader;pod=collector-rg6w9","0.00007022929070270484"
