timestamp,metric_name,labels,value
"1773394523","ttft_p50_ms","","500"
"1773394538","ttft_p50_ms","","4625"
"1773394553","ttft_p50_ms","","8269.23076923077"
"1773394568","ttft_p50_ms","","7980.7692307692305"
"1773394583","ttft_p50_ms","","13478.260869565218"
"1773394598","ttft_p50_ms","","625"
"1773394613","ttft_p50_ms","","NaN"
"1773394628","ttft_p50_ms","","NaN"
"1773394643","ttft_p50_ms","","37500"
"1773394523","ttft_p95_ms","","2049.9999999999986"
"1773394538","ttft_p95_ms","","9430.555555555555"
"1773394553","ttft_p95_ms","","18608.695652173916"
"1773394568","ttft_p95_ms","","18543.478260869564"
"1773394583","ttft_p95_ms","","19347.826086956524"
"1773394598","ttft_p95_ms","","2274.9999999999995"
"1773394613","ttft_p95_ms","","NaN"
"1773394628","ttft_p95_ms","","NaN"
"1773394643","ttft_p95_ms","","75333.33333333334"
"1773394523","ttft_p99_ms","","2410"
"1773394538","ttft_p99_ms","","9886.111111111111"
"1773394553","ttft_p99_ms","","19721.739130434784"
"1773394568","ttft_p99_ms","","19708.695652173912"
"1773394583","ttft_p99_ms","","19869.565217391304"
"1773394598","ttft_p99_ms","","2455"
"1773394613","ttft_p99_ms","","NaN"
"1773394628","ttft_p99_ms","","NaN"
"1773394643","ttft_p99_ms","","79066.66666666666"
"1773394523","itl_p50_ms","","62.699623183204736"
"1773394538","itl_p50_ms","","64.26214049976427"
"1773394553","itl_p50_ms","","90.19424229452055"
"1773394568","itl_p50_ms","","88.57894556423969"
"1773394583","itl_p50_ms","","88.04136813032862"
"1773394598","itl_p50_ms","","87.70599474564128"
"1773394613","itl_p50_ms","","87.65036231884058"
"1773394628","itl_p50_ms","","87.82220681887102"
"1773394643","itl_p50_ms","","87.99989692846835"
"1773394523","itl_p95_ms","","74.12928404808899"
"1773394538","itl_p95_ms","","630.9055118110236"
"1773394553","itl_p95_ms","","674.8544973544972"
"1773394568","itl_p95_ms","","553.4846230158724"
"1773394583","itl_p95_ms","","99.77859944762439"
"1773394598","itl_p95_ms","","99.14139001671842"
"1773394613","itl_p95_ms","","99.0356884057971"
"1773394628","itl_p95_ms","","99.36219295585497"
"1773394643","itl_p95_ms","","99.69980416408988"
"1773394523","itl_p99_ms","","257.933333333332"
"1773394538","itl_p99_ms","","726.1811023622048"
"1773394553","itl_p99_ms","","734.9708994708996"
"1773394568","itl_p99_ms","","710.6969246031746"
"1773394583","itl_p99_ms","","665.5884265279585"
"1773394598","itl_p99_ms","","299.25203252032395"
"1773394613","itl_p99_ms","","247.89090909090808"
"1773394628","itl_p99_ms","","505.6249999999993"
"1773394643","itl_p99_ms","","654.6938775510207"
"1773394523","e2e_p50_ms","","75000"
"1773394538","e2e_p50_ms","","80000"
"1773394553","e2e_p50_ms","","NaN"
"1773394568","e2e_p50_ms","","35000"
"1773394583","e2e_p50_ms","","38333.333333333336"
"1773394598","e2e_p50_ms","","52500"
"1773394613","e2e_p50_ms","","80000"
"1773394628","e2e_p50_ms","","90000"
"1773394643","e2e_p50_ms","","90000"
"1773394523","e2e_p95_ms","","115499.99999999999"
"1773394538","e2e_p95_ms","","116000"
"1773394553","e2e_p95_ms","","NaN"
"1773394568","e2e_p95_ms","","39500"
"1773394583","e2e_p95_ms","","58750"
"1773394598","e2e_p95_ms","","109500"
"1773394613","e2e_p95_ms","","116000"
"1773394628","e2e_p95_ms","","117000"
"1773394643","e2e_p95_ms","","117000"
"1773394523","e2e_p99_ms","","119100.00000000001"
"1773394538","e2e_p99_ms","","119200"
"1773394553","e2e_p99_ms","","NaN"
"1773394568","e2e_p99_ms","","39900"
"1773394583","e2e_p99_ms","","59750"
"1773394598","e2e_p99_ms","","117899.99999999999"
"1773394613","e2e_p99_ms","","119200"
"1773394628","e2e_p99_ms","","119400"
"1773394643","e2e_p99_ms","","119399.99999999999"
"1773394523","tpot_p50_ms","","62.5"
"1773394538","tpot_p50_ms","","62.5"
"1773394553","tpot_p50_ms","","NaN"
"1773394568","tpot_p50_ms","","112.5"
"1773394583","tpot_p50_ms","","118.75000000000001"
"1773394598","tpot_p50_ms","","120.83333333333333"
"1773394613","tpot_p50_ms","","125"
"1773394628","tpot_p50_ms","","118.18181818181817"
"1773394643","tpot_p50_ms","","120.58823529411765"
"1773394523","tpot_p95_ms","","73.75"
"1773394538","tpot_p95_ms","","73.75"
"1773394553","tpot_p95_ms","","NaN"
"1773394568","tpot_p95_ms","","146.25"
"1773394583","tpot_p95_ms","","146.87499999999997"
"1773394598","tpot_p95_ms","","147.08333333333334"
"1773394613","tpot_p95_ms","","147.5"
"1773394628","tpot_p95_ms","","146.8181818181818"
"1773394643","tpot_p95_ms","","147.05882352941174"
"1773394523","tpot_p99_ms","","74.75"
"1773394538","tpot_p99_ms","","74.75"
"1773394553","tpot_p99_ms","","NaN"
"1773394568","tpot_p99_ms","","149.25"
"1773394583","tpot_p99_ms","","149.37499999999997"
"1773394598","tpot_p99_ms","","149.41666666666663"
"1773394613","tpot_p99_ms","","149.5"
"1773394628","tpot_p99_ms","","149.36363636363637"
"1773394643","tpot_p99_ms","","149.41176470588235"
"1773394523","prompt_tokens_per_sec","","152.08888888888887"
"1773394538","prompt_tokens_per_sec","","728.711111111111"
"1773394553","prompt_tokens_per_sec","","1304.311111111111"
"1773394568","prompt_tokens_per_sec","","1387.422222222222"
"1773394583","prompt_tokens_per_sec","","733.2444444444444"
"1773394598","prompt_tokens_per_sec","","83.1111111111111"
"1773394613","prompt_tokens_per_sec","","0"
"1773394628","prompt_tokens_per_sec","","0"
"1773394643","prompt_tokens_per_sec","","90.46666666666665"
"1773394523","generation_tokens_per_sec","","125.95555555555553"
"1773394538","generation_tokens_per_sec","","54.68888888888888"
"1773394553","generation_tokens_per_sec","","127.66666666666666"
"1773394568","generation_tokens_per_sec","","353.6444444444444"
"1773394583","generation_tokens_per_sec","","579.8888888888888"
"1773394598","generation_tokens_per_sec","","662.1111111111111"
"1773394613","generation_tokens_per_sec","","620.711111111111"
"1773394628","generation_tokens_per_sec","","526.1777777777777"
"1773394643","generation_tokens_per_sec","","448.59999999999997"
"1773394523","request_success_per_sec","finished_reason=abort","0"
"1773394538","request_success_per_sec","finished_reason=abort","0"
"1773394553","request_success_per_sec","finished_reason=abort","0"
"1773394568","request_success_per_sec","finished_reason=abort","0"
"1773394583","request_success_per_sec","finished_reason=abort","0"
"1773394598","request_success_per_sec","finished_reason=abort","0"
"1773394613","request_success_per_sec","finished_reason=abort","0"
"1773394628","request_success_per_sec","finished_reason=abort","0"
"1773394643","request_success_per_sec","finished_reason=abort","0"
"1773394523","request_success_per_sec","finished_reason=error","0"
"1773394538","request_success_per_sec","finished_reason=error","0"
"1773394553","request_success_per_sec","finished_reason=error","0"
"1773394568","request_success_per_sec","finished_reason=error","0"
"1773394583","request_success_per_sec","finished_reason=error","0"
