timestamp,metric_name,labels,value
"1774563146","ttft_p50_ms","","NaN"
"1774563161","ttft_p50_ms","","169.99999999999997"
"1774563176","ttft_p50_ms","","172.65625"
"1774563191","ttft_p50_ms","","175"
"1774563206","ttft_p50_ms","","185.22727272727275"
"1774563221","ttft_p50_ms","","194.3548387096774"
"1774563236","ttft_p50_ms","","210.29411764705884"
"1774563251","ttft_p50_ms","","250"
"1774563266","ttft_p50_ms","","312.5"
"1774563281","ttft_p50_ms","","358.3333333333333"
"1774563296","ttft_p50_ms","","366.66666666666663"
"1774563311","ttft_p50_ms","","362.5"
"1774563326","ttft_p50_ms","","356.25"
"1774563341","ttft_p50_ms","","360"
"1774563356","ttft_p50_ms","","355.7692307692308"
"1774563371","ttft_p50_ms","","355"
"1774563386","ttft_p50_ms","","352.2727272727273"
"1774563401","ttft_p50_ms","","358.3333333333333"
"1774563416","ttft_p50_ms","","359.375"
"1774563431","ttft_p50_ms","","375"
"1774563446","ttft_p50_ms","","NaN"
"1774563461","ttft_p50_ms","","NaN"
"1774563476","ttft_p50_ms","","NaN"
"1774563491","ttft_p50_ms","","NaN"
"1774563506","ttft_p50_ms","","NaN"
"1774563521","ttft_p50_ms","","NaN"
"1774563146","ttft_p95_ms","","NaN"
"1774563161","ttft_p95_ms","","242"
"1774563176","ttft_p95_ms","","242.26562499999997"
"1774563191","ttft_p95_ms","","245.3125"
"1774563206","ttft_p95_ms","","395.83333333333326"
"1774563221","ttft_p95_ms","","439.0625"
"1774563236","ttft_p95_ms","","460.9375"
"1774563251","ttft_p95_ms","","475"
"1774563266","ttft_p95_ms","","481.24999999999994"
"1774563281","ttft_p95_ms","","485.8333333333333"
"1774563296","ttft_p95_ms","","486.6666666666667"
"1774563311","ttft_p95_ms","","486.25"
"1774563326","ttft_p95_ms","","485.625"
"1774563341","ttft_p95_ms","","486"
"1774563356","ttft_p95_ms","","485.5769230769231"
"1774563371","ttft_p95_ms","","485.5"
"1774563386","ttft_p95_ms","","485.2272727272727"
"1774563401","ttft_p95_ms","","485.8333333333333"
"1774563416","ttft_p95_ms","","485.9375"
"1774563431","ttft_p95_ms","","487.5"
"1774563446","ttft_p95_ms","","NaN"
"1774563461","ttft_p95_ms","","NaN"
"1774563476","ttft_p95_ms","","NaN"
"1774563491","ttft_p95_ms","","NaN"
"1774563506","ttft_p95_ms","","NaN"
"1774563521","ttft_p95_ms","","NaN"
"1774563146","ttft_p99_ms","","NaN"
"1774563161","ttft_p99_ms","","248.4"
"1774563176","ttft_p99_ms","","248.453125"
"1774563191","ttft_p99_ms","","375"
"1774563206","ttft_p99_ms","","479.16666666666674"
"1774563221","ttft_p99_ms","","487.81249999999994"
"1774563236","ttft_p99_ms","","492.1875"
"1774563251","ttft_p99_ms","","495"
"1774563266","ttft_p99_ms","","496.25"
"1774563281","ttft_p99_ms","","497.16666666666663"
"1774563296","ttft_p99_ms","","497.33333333333337"
"1774563311","ttft_p99_ms","","497.24999999999994"
"1774563326","ttft_p99_ms","","497.12500000000006"
"1774563341","ttft_p99_ms","","497.2"
"1774563356","ttft_p99_ms","","497.11538461538464"
"1774563371","ttft_p99_ms","","497.09999999999997"
"1774563386","ttft_p99_ms","","497.04545454545456"
"1774563401","ttft_p99_ms","","497.16666666666663"
"1774563416","ttft_p99_ms","","497.1875"
"1774563431","ttft_p99_ms","","497.50000000000006"
"1774563446","ttft_p99_ms","","NaN"
"1774563461","ttft_p99_ms","","NaN"
"1774563476","ttft_p99_ms","","NaN"
"1774563491","ttft_p99_ms","","NaN"
"1774563506","ttft_p99_ms","","NaN"
"1774563521","ttft_p99_ms","","NaN"
"1774563146","itl_p50_ms","","62.5"
"1774563161","itl_p50_ms","","62.5673249551167"
