timestamp,metric_name,labels,value
"1775316096","ttft_p50_ms","","NaN"
"1775316111","ttft_p50_ms","","312.5"
"1775316126","ttft_p50_ms","","270.83333333333337"
"1775316141","ttft_p50_ms","","329.54545454545456"
"1775316156","ttft_p50_ms","","348.2142857142858"
"1775316171","ttft_p50_ms","","375"
"1775316186","ttft_p50_ms","","359.375"
"1775316201","ttft_p50_ms","","333.3333333333333"
"1775316216","ttft_p50_ms","","562.5"
"1775316231","ttft_p50_ms","","575"
"1775316246","ttft_p50_ms","","482.14285714285717"
"1775316261","ttft_p50_ms","","464.2857142857143"
"1775316276","ttft_p50_ms","","399.99999999999994"
"1775316291","ttft_p50_ms","","2500"
"1775316306","ttft_p50_ms","","6250"
"1775316321","ttft_p50_ms","","6250"
"1775316336","ttft_p50_ms","","6875"
"1775316351","ttft_p50_ms","","6875"
"1775316366","ttft_p50_ms","","7500"
"1775316381","ttft_p50_ms","","7500"
"1775316396","ttft_p50_ms","","NaN"
"1775316411","ttft_p50_ms","","NaN"
"1775316426","ttft_p50_ms","","NaN"
"1775316441","ttft_p50_ms","","NaN"
"1775316456","ttft_p50_ms","","NaN"
"1775316471","ttft_p50_ms","","NaN"
"1775316486","ttft_p50_ms","","NaN"
"1775316501","ttft_p50_ms","","NaN"
"1775316516","ttft_p50_ms","","NaN"
"1775316096","ttft_p95_ms","","NaN"
"1775316111","ttft_p95_ms","","706.25"
"1775316126","ttft_p95_ms","","656.25"
"1775316141","ttft_p95_ms","","678.1250000000001"
"1775316156","ttft_p95_ms","","682.5"
"1775316171","ttft_p95_ms","","692.5"
"1775316186","ttft_p95_ms","","687.5"
"1775316201","ttft_p95_ms","","924.9999999999997"
"1775316216","ttft_p95_ms","","937.4999999999999"
"1775316231","ttft_p95_ms","","931.25"
"1775316246","ttft_p95_ms","","837.4999999999998"
"1775316261","ttft_p95_ms","","849.9999999999995"
"1775316276","ttft_p95_ms","","674.9999999999997"
"1775316291","ttft_p95_ms","","9249.999999999996"
"1775316306","ttft_p95_ms","","16999.99999999999"
"1775316321","ttft_p95_ms","","14499.999999999996"
"1775316336","ttft_p95_ms","","17750"
"1775316351","ttft_p95_ms","","17750"
"1775316366","ttft_p95_ms","","19000"
"1775316381","ttft_p95_ms","","19000"
"1775316396","ttft_p95_ms","","NaN"
"1775316411","ttft_p95_ms","","NaN"
"1775316426","ttft_p95_ms","","NaN"
"1775316441","ttft_p95_ms","","NaN"
"1775316456","ttft_p95_ms","","NaN"
"1775316471","ttft_p95_ms","","NaN"
"1775316486","ttft_p95_ms","","NaN"
"1775316501","ttft_p95_ms","","NaN"
"1775316516","ttft_p95_ms","","NaN"
"1775316096","ttft_p99_ms","","NaN"
"1775316111","ttft_p99_ms","","741.25"
"1775316126","ttft_p99_ms","","731.2499999999999"
"1775316141","ttft_p99_ms","","735.6250000000002"
"1775316156","ttft_p99_ms","","736.4999999999999"
"1775316171","ttft_p99_ms","","738.5000000000001"
"1775316186","ttft_p99_ms","","737.4999999999999"
"1775316201","ttft_p99_ms","","985.0000000000001"
"1775316216","ttft_p99_ms","","987.4999999999999"
"1775316231","ttft_p99_ms","","986.25"
"1775316246","ttft_p99_ms","","967.5"
"1775316261","ttft_p99_ms","","970.0000000000002"
"1775316276","ttft_p99_ms","","735.0000000000001"
