timestamp,metric_name,labels,value
"1773397293","ttft_p50_ms","","NaN"
"1773397308","ttft_p50_ms","","6750"
"1773397323","ttft_p50_ms","","7500"
"1773397338","ttft_p50_ms","","7500"
"1773397353","ttft_p50_ms","","15000"
"1773397368","ttft_p50_ms","","NaN"
"1773397383","ttft_p50_ms","","408.95555602653496"
"1773397398","ttft_p50_ms","","408.95555602653496"
"1773397413","ttft_p50_ms","","1000"
"1773397293","ttft_p95_ms","","NaN"
"1773397308","ttft_p95_ms","","9675"
"1773397323","ttft_p95_ms","","17333.333333333325"
"1773397338","ttft_p95_ms","","17333.333333333325"
"1773397353","ttft_p95_ms","","19500"
"1773397368","ttft_p95_ms","","NaN"
"1773397383","ttft_p95_ms","","941.4839666068502"
"1773397398","ttft_p95_ms","","941.4839666068502"
"1773397413","ttft_p95_ms","","2350"
"1773397293","ttft_p99_ms","","NaN"
"1773397308","ttft_p99_ms","","9935"
"1773397323","ttft_p99_ms","","19466.66666666666"
"1773397338","ttft_p99_ms","","19466.66666666666"
"1773397353","ttft_p99_ms","","19900"
"1773397368","ttft_p99_ms","","NaN"
"1773397383","ttft_p99_ms","","988.2967933213702"
"1773397398","ttft_p99_ms","","988.2967933213702"
"1773397413","ttft_p99_ms","","2470"
"1773397293","itl_p50_ms","","NaN"
"1773397308","itl_p50_ms","","618.2432432432432"
"1773397323","itl_p50_ms","","125.53125000000001"
"1773397338","itl_p50_ms","","125.24824766355141"
"1773397353","itl_p50_ms","","125.1597974447424"
"1773397368","itl_p50_ms","","125"
"1773397383","itl_p50_ms","","125.06998880179171"
"1773397398","itl_p50_ms","","125.06998880179171"
"1773397413","itl_p50_ms","","125.21518745218057"
"1773397293","itl_p95_ms","","NaN"
"1773397308","itl_p95_ms","","3124.9999999999986"
"1773397323","itl_p95_ms","","149.04375"
"1773397338","itl_p95_ms","","148.22137850467288"
"1773397353","itl_p95_ms","","147.95717874059082"
"1773397368","itl_p95_ms","","147.5"
"1773397383","itl_p95_ms","","147.63297872340425"
"1773397398","itl_p95_ms","","147.63297872340425"
"1773397413","itl_p95_ms","","147.90885615914306"
"1773397293","itl_p99_ms","","NaN"
"1773397308","itl_p99_ms","","4625.000000000002"
"1773397323","itl_p99_ms","","745.1351351351343"
"1773397338","itl_p99_ms","","621.8918918918928"
"1773397353","itl_p99_ms","","149.9836126335551"
"1773397368","itl_p99_ms","","149.5"
"1773397383","itl_p99_ms","","149.63857782754758"
"1773397398","itl_p99_ms","","149.63857782754758"
"1773397413","itl_p99_ms","","149.92607115531754"
"1773397293","e2e_p50_ms","","NaN"
"1773397308","e2e_p50_ms","","NaN"
"1773397323","e2e_p50_ms","","NaN"
"1773397338","e2e_p50_ms","","NaN"
"1773397353","e2e_p50_ms","","NaN"
"1773397368","e2e_p50_ms","","NaN"
"1773397383","e2e_p50_ms","","90000"
"1773397398","e2e_p50_ms","","90000"
"1773397413","e2e_p50_ms","","90000"
"1773397293","e2e_p95_ms","","NaN"
"1773397308","e2e_p95_ms","","NaN"
"1773397323","e2e_p95_ms","","NaN"
"1773397338","e2e_p95_ms","","NaN"
"1773397353","e2e_p95_ms","","NaN"
"1773397368","e2e_p95_ms","","NaN"
"1773397383","e2e_p95_ms","","117000"
"1773397398","e2e_p95_ms","","117000"
"1773397413","e2e_p95_ms","","117000"
"1773397293","e2e_p99_ms","","NaN"
"1773397308","e2e_p99_ms","","NaN"
"1773397323","e2e_p99_ms","","NaN"
"1773397338","e2e_p99_ms","","NaN"
"1773397353","e2e_p99_ms","","NaN"
"1773397368","e2e_p99_ms","","NaN"
"1773397383","e2e_p99_ms","","119399.99999999999"
"1773397398","e2e_p99_ms","","119399.99999999999"
"1773397413","e2e_p99_ms","","119399.99999999999"
"1773397293","tpot_p50_ms","","NaN"
"1773397308","tpot_p50_ms","","NaN"
"1773397323","tpot_p50_ms","","NaN"
"1773397338","tpot_p50_ms","","NaN"
"1773397353","tpot_p50_ms","","NaN"
"1773397368","tpot_p50_ms","","NaN"
"1773397383","tpot_p50_ms","","125"
"1773397398","tpot_p50_ms","","125"
"1773397413","tpot_p50_ms","","125"
"1773397293","tpot_p95_ms","","NaN"
"1773397308","tpot_p95_ms","","NaN"
"1773397323","tpot_p95_ms","","NaN"
"1773397338","tpot_p95_ms","","NaN"
"1773397353","tpot_p95_ms","","NaN"
"1773397368","tpot_p95_ms","","NaN"
"1773397383","tpot_p95_ms","","147.5"
"1773397398","tpot_p95_ms","","147.5"
"1773397413","tpot_p95_ms","","147.5"
"1773397293","tpot_p99_ms","","NaN"
"1773397308","tpot_p99_ms","","NaN"
"1773397323","tpot_p99_ms","","NaN"
"1773397338","tpot_p99_ms","","NaN"
"1773397353","tpot_p99_ms","","NaN"
"1773397368","tpot_p99_ms","","NaN"
"1773397383","tpot_p99_ms","","149.5"
"1773397398","tpot_p99_ms","","149.5"
"1773397413","tpot_p99_ms","","149.5"
"1773397293","prompt_tokens_per_sec","","0"
"1773397308","prompt_tokens_per_sec","","281.4582144444444"
"1773397323","prompt_tokens_per_sec","","340.5913592592593"
"1773397338","prompt_tokens_per_sec","","340.5913592592593"
"1773397353","prompt_tokens_per_sec","","83.28888888888888"
"1773397368","prompt_tokens_per_sec","","0"
"1773397383","prompt_tokens_per_sec","","7.71111111111111"
"1773397398","prompt_tokens_per_sec","","7.71111111111111"
"1773397413","prompt_tokens_per_sec","","53.133333333333326"
"1773397293","generation_tokens_per_sec","","0"
"1773397308","generation_tokens_per_sec","","1.0370077777777778"
"1773397323","generation_tokens_per_sec","","29.498112592592598"
"1773397338","generation_tokens_per_sec","","61.37285037037038"
"1773397353","generation_tokens_per_sec","","92.64148814814813"
"1773397368","generation_tokens_per_sec","","120.53333333333332"
"1773397383","generation_tokens_per_sec","","119.4222222222222"
"1773397398","generation_tokens_per_sec","","119.4222222222222"
"1773397413","generation_tokens_per_sec","","117.22222222222221"
"1773397293","request_success_per_sec","finished_reason=abort","0"
"1773397308","request_success_per_sec","finished_reason=abort","0"
"1773397323","request_success_per_sec","finished_reason=abort","0"
"1773397338","request_success_per_sec","finished_reason=abort","0"
"1773397353","request_success_per_sec","finished_reason=abort","0"
"1773397368","request_success_per_sec","finished_reason=abort","0"
"1773397383","request_success_per_sec","finished_reason=abort","0"
