timestamp,metric_name,labels,value
"1773253177","ttft_p50_ms","","375"
"1773253192","ttft_p50_ms","","1750"
"1773253207","ttft_p50_ms","","2349.9999999999995"
"1773253222","ttft_p50_ms","","2050"
"1773253237","ttft_p50_ms","","750"
"1773253252","ttft_p50_ms","","562.5"
"1773253267","ttft_p50_ms","","562.5"
"1773253282","ttft_p50_ms","","475"
"1773253297","ttft_p50_ms","","392.8571428571428"
"1773253312","ttft_p50_ms","","339.2857142857143"
"1773253327","ttft_p50_ms","","357.14285714285717"
"1773253342","ttft_p50_ms","","375"
"1773253357","ttft_p50_ms","","449.99999999999994"
"1773253177","ttft_p95_ms","","487.5"
"1773253192","ttft_p95_ms","","4541.666666666666"
"1773253207","ttft_p95_ms","","7074.999999999999"
"1773253222","ttft_p95_ms","","7024.999999999999"
"1773253237","ttft_p95_ms","","7250"
"1773253252","ttft_p95_ms","","731.25"
"1773253267","ttft_p95_ms","","900"
"1773253282","ttft_p95_ms","","862.4999999999999"
"1773253297","ttft_p95_ms","","849.9999999999995"
"1773253312","ttft_p95_ms","","612.4999999999999"
"1773253327","ttft_p95_ms","","624.9999999999999"
"1773253342","ttft_p95_ms","","650"
"1773253357","ttft_p95_ms","","716.6666666666666"
"1773253177","ttft_p99_ms","","497.50000000000006"
"1773253192","ttft_p99_ms","","4908.333333333333"
"1773253207","ttft_p99_ms","","7415"
"1773253222","ttft_p99_ms","","7404.999999999999"
"1773253237","ttft_p99_ms","","7449.999999999999"
"1773253252","ttft_p99_ms","","746.2500000000001"
"1773253267","ttft_p99_ms","","980.0000000000001"
"1773253282","ttft_p99_ms","","972.4999999999999"
"1773253297","ttft_p99_ms","","970.0000000000002"
"1773253312","ttft_p99_ms","","722.4999999999999"
"1773253327","ttft_p99_ms","","724.9999999999999"
"1773253342","ttft_p99_ms","","730.0000000000001"
"1773253357","ttft_p99_ms","","743.3333333333334"
"1773253177","itl_p50_ms","","62.56520119225037"
"1773253192","itl_p50_ms","","62.74479804161566"
"1773253207","itl_p50_ms","","62.60254596888261"
"1773253222","itl_p50_ms","","62.603190149713164"
"1773253237","itl_p50_ms","","62.58558431813918"
"1773253252","itl_p50_ms","","62.60633270321361"
"1773253267","itl_p50_ms","","62.66557103610675"
"1773253282","itl_p50_ms","","62.72585826139329"
"1773253297","itl_p50_ms","","62.742007545671164"
"1773253312","itl_p50_ms","","62.69782275081527"
"1773253327","itl_p50_ms","","62.67735527809308"
"1773253342","itl_p50_ms","","62.64034431137724"
"1773253357","itl_p50_ms","","62.642694063926946"
"1773253177","itl_p95_ms","","73.87388226527571"
"1773253192","itl_p95_ms","","74.21511627906976"
"1773253207","itl_p95_ms","","74.02758132956153"
"1773253222","itl_p95_ms","","73.98698754722261"
"1773253237","itl_p95_ms","","73.94004408178579"
"1773253252","itl_p95_ms","","73.95203213610586"
"1773253267","itl_p95_ms","","74.06458496860283"
"1773253282","itl_p95_ms","","74.17913069664725"
"1773253297","itl_p95_ms","","74.20981433677522"
"1773253312","itl_p95_ms","","74.12586322654901"
"1773253327","itl_p95_ms","","74.08697502837684"
"1773253342","itl_p95_ms","","74.01665419161677"
"1773253357","itl_p95_ms","","74.02111872146119"
"1773253177","itl_p99_ms","","74.87909836065573"
"1773253192","itl_p99_ms","","619.8437499999987"
"1773253207","itl_p99_ms","","440.6666666666672"
"1773253222","itl_p99_ms","","74.99888064922344"
"1773253237","itl_p99_ms","","74.94932939410992"
"1773253252","itl_p99_ms","","74.96053875236294"
"1773253267","itl_p99_ms","","255.76666666666566"
"1773253282","itl_p99_ms","","307.9555555555544"
"1773253297","itl_p99_ms","","257.7666666666656"
"1773253312","itl_p99_ms","","146.9666666666695"
"1773253327","itl_p99_ms","","164.200000000001"
"1773253342","itl_p99_ms","","94.86666666666791"
"1773253357","itl_p99_ms","","145.6000000000033"
"1773253177","e2e_p50_ms","","60000"
"1773253192","e2e_p50_ms","","NaN"
"1773253207","e2e_p50_ms","","12500"
"1773253222","e2e_p50_ms","","25000"
"1773253237","e2e_p50_ms","","35000"
"1773253252","e2e_p50_ms","","45000"
"1773253267","e2e_p50_ms","","50000"
"1773253282","e2e_p50_ms","","72857.14285714286"
"1773253297","e2e_p50_ms","","80000"
"1773253312","e2e_p50_ms","","78750"
"1773253327","e2e_p50_ms","","70000"
"1773253342","e2e_p50_ms","","60000"
