timestamp,metric_name,labels,value
"1775341710","ttft_p50_ms","","NaN"
"1775341725","ttft_p50_ms","","484.375"
"1775341740","ttft_p50_ms","","532.608695652174"
"1775341755","ttft_p50_ms","","548.3870967741935"
"1775341770","ttft_p50_ms","","570.6521739130435"
"1775341785","ttft_p50_ms","","609.375"
"1775341800","ttft_p50_ms","","56666.66666666667"
"1775341815","ttft_p50_ms","","57500"
"1775341830","ttft_p50_ms","","60000"
"1775341845","ttft_p50_ms","","108571.42857142857"
"1775341860","ttft_p50_ms","","120000"
"1775341875","ttft_p50_ms","","120000"
"1775341890","ttft_p50_ms","","120000"
"1775341905","ttft_p50_ms","","120000"
"1775341920","ttft_p50_ms","","120000"
"1775341935","ttft_p50_ms","","145000"
"1775341950","ttft_p50_ms","","272000"
"1775341965","ttft_p50_ms","","308571.4285714286"
"1775341980","ttft_p50_ms","","400000"
"1775341995","ttft_p50_ms","","400000"
"1775342010","ttft_p50_ms","","400000"
"1775342025","ttft_p50_ms","","400000"
"1775342040","ttft_p50_ms","","400000"
"1775342055","ttft_p50_ms","","400000"
"1775342070","ttft_p50_ms","","297142.8571428571"
"1775342085","ttft_p50_ms","","160000"
"1775342100","ttft_p50_ms","","123200"
"1775342115","ttft_p50_ms","","120000"
"1775342130","ttft_p50_ms","","123200"
"1775342145","ttft_p50_ms","","123076.92307692306"
"1775342160","ttft_p50_ms","","123478.26086956522"
"1775342175","ttft_p50_ms","","120000"
"1775342190","ttft_p50_ms","","154285.7142857143"
"1775342205","ttft_p50_ms","","326153.8461538461"
"1775342220","ttft_p50_ms","","346666.6666666666"
"1775342235","ttft_p50_ms","","287058.82352941175"
"1775342250","ttft_p50_ms","","256000"
"1775341710","ttft_p95_ms","","NaN"
"1775341725","ttft_p95_ms","","723.4375"
"1775341740","ttft_p95_ms","","874.9999999999999"
"1775341755","ttft_p95_ms","","979.9999999999999"
"1775341770","ttft_p95_ms","","1074.9999999999961"
"1775341785","ttft_p95_ms","","4562.500000000005"
"1775341800","ttft_p95_ms","","77666.66666666666"
"1775341815","ttft_p95_ms","","77750"
"1775341830","ttft_p95_ms","","78000"
"1775341845","ttft_p95_ms","","154857.14285714284"
"1775341860","ttft_p95_ms","","156000"
"1775341875","ttft_p95_ms","","156000"
"1775341890","ttft_p95_ms","","156000"
