timestamp,metric_name,labels,value
"1774566356","ttft_p50_ms","","NaN"
"1774566371","ttft_p50_ms","","169.64285714285714"
"1774566386","ttft_p50_ms","","172.50000000000003"
"1774566401","ttft_p50_ms","","173.5576923076923"
"1774566416","ttft_p50_ms","","175"
"1774566431","ttft_p50_ms","","176.4705882352941"
"1774566446","ttft_p50_ms","","185.46511627906975"
"1774566461","ttft_p50_ms","","198.07692307692307"
"1774566476","ttft_p50_ms","","227.77777777777777"
"1774566491","ttft_p50_ms","","246.05263157894737"
"1774566506","ttft_p50_ms","","280"
"1774566521","ttft_p50_ms","","278.40909090909093"
"1774566536","ttft_p50_ms","","302.08333333333337"
"1774566551","ttft_p50_ms","","326.0869565217391"
"1774566566","ttft_p50_ms","","357.14285714285717"
"1774566581","ttft_p50_ms","","337.5"
"1774566596","ttft_p50_ms","","312.5"
"1774566611","ttft_p50_ms","","262.5"
"1774566626","ttft_p50_ms","","270.8333333333333"
"1774566641","ttft_p50_ms","","175"
"1774566656","ttft_p50_ms","","NaN"
"1774566671","ttft_p50_ms","","NaN"
"1774566686","ttft_p50_ms","","NaN"
"1774566701","ttft_p50_ms","","NaN"
"1774566716","ttft_p50_ms","","NaN"
"1774566356","ttft_p95_ms","","NaN"
"1774566371","ttft_p95_ms","","241.96428571428572"
"1774566386","ttft_p95_ms","","242.25"
"1774566401","ttft_p95_ms","","242.35576923076923"
"1774566416","ttft_p95_ms","","242.5"
"1774566431","ttft_p95_ms","","245.2941176470588"
"1774566446","ttft_p95_ms","","397.91666666666646"
"1774566461","ttft_p95_ms","","446.8749999999999"
"1774566476","ttft_p95_ms","","469.7368421052631"
"1774566491","ttft_p95_ms","","474.30555555555554"
"1774566506","ttft_p95_ms","","478"
"1774566521","ttft_p95_ms","","477.8409090909091"
"1774566536","ttft_p95_ms","","480.20833333333337"
"1774566551","ttft_p95_ms","","482.6086956521739"
"1774566566","ttft_p95_ms","","485.7142857142857"
"1774566581","ttft_p95_ms","","483.75"
"1774566596","ttft_p95_ms","","481.25"
"1774566611","ttft_p95_ms","","476.24999999999994"
"1774566626","ttft_p95_ms","","477.0833333333333"
"1774566641","ttft_p95_ms","","242.5"
"1774566656","ttft_p95_ms","","NaN"
"1774566671","ttft_p95_ms","","NaN"
"1774566686","ttft_p95_ms","","NaN"
"1774566701","ttft_p95_ms","","NaN"
"1774566716","ttft_p95_ms","","NaN"
"1774566356","ttft_p99_ms","","NaN"
"1774566371","ttft_p99_ms","","248.39285714285714"
"1774566386","ttft_p99_ms","","248.45"
"1774566401","ttft_p99_ms","","248.4711538461538"
"1774566416","ttft_p99_ms","","248.49999999999997"
"1774566431","ttft_p99_ms","","369.9999999999997"
"1774566446","ttft_p99_ms","","479.58333333333326"
"1774566461","ttft_p99_ms","","489.375"
"1774566476","ttft_p99_ms","","493.9473684210527"
"1774566491","ttft_p99_ms","","494.8611111111111"
"1774566506","ttft_p99_ms","","495.6"
"1774566521","ttft_p99_ms","","495.5681818181818"
"1774566536","ttft_p99_ms","","496.0416666666667"
"1774566551","ttft_p99_ms","","496.5217391304348"
"1774566566","ttft_p99_ms","","497.14285714285717"
"1774566581","ttft_p99_ms","","496.74999999999994"
"1774566596","ttft_p99_ms","","496.24999999999994"
"1774566611","ttft_p99_ms","","495.24999999999994"
"1774566626","ttft_p99_ms","","495.4166666666667"
"1774566641","ttft_p99_ms","","248.50000000000003"
"1774566656","ttft_p99_ms","","NaN"
"1774566671","ttft_p99_ms","","NaN"
"1774566686","ttft_p99_ms","","NaN"
"1774566701","ttft_p99_ms","","NaN"
"1774566716","ttft_p99_ms","","NaN"
"1774566356","itl_p50_ms","","62.5"
"1774566371","itl_p50_ms","","62.5"
"1774566386","itl_p50_ms","","62.5"
"1774566401","itl_p50_ms","","63.28183808937248"
"1774566416","itl_p50_ms","","65.98489985395369"
"1774566431","itl_p50_ms","","75.389052214482"
"1774566446","itl_p50_ms","","84.01423782367448"
"1774566461","itl_p50_ms","","87.25323272629085"
"1774566476","itl_p50_ms","","88.15322965081634"
"1774566491","itl_p50_ms","","88.15598756761602"
"1774566506","itl_p50_ms","","88.36613931812607"
"1774566521","itl_p50_ms","","88.29153054682014"
"1774566536","itl_p50_ms","","88.29343836035484"
"1774566551","itl_p50_ms","","88.19233341439688"
"1774566566","itl_p50_ms","","88.22247460020259"
"1774566581","itl_p50_ms","","88.29808551962265"
"1774566596","itl_p50_ms","","88.48230518462792"
"1774566611","itl_p50_ms","","88.19744793104506"
"1774566626","itl_p50_ms","","87.6400375630169"
"1774566641","itl_p50_ms","","83.9543606281548"
"1774566656","itl_p50_ms","","73.5301095677681"
"1774566671","itl_p50_ms","","63.806367814560716"
"1774566686","itl_p50_ms","","62.5"
"1774566701","itl_p50_ms","","62.5"
"1774566716","itl_p50_ms","","62.5"
"1774566356","itl_p95_ms","","73.75"
"1774566371","itl_p95_ms","","73.75"
"1774566386","itl_p95_ms","","73.75"
"1774566401","itl_p95_ms","","78.76504376367613"
"1774566416","itl_p95_ms","","94.68624545975915"
"1774566431","itl_p95_ms","","97.97461174666071"
"1774566446","itl_p95_ms","","99.20858700678176"
"1774566461","itl_p95_ms","","99.44627373916175"
"1774566476","itl_p95_ms","","101.25687568756865"
"1774566491","itl_p95_ms","","99.99637637847046"
"1774566506","itl_p95_ms","","111.42035398230077"
"1774566521","itl_p95_ms","","108.0195274831244"
"1774566536","itl_p95_ms","","108.1144578313252"
"1774566551","itl_p95_ms","","102.36278814489567"
"1774566566","itl_p95_ms","","104.24588422729681"
"1774566581","itl_p95_ms","","108.34379526798644"
"1774566596","itl_p95_ms","","115.68707618667726"
"1774566611","itl_p95_ms","","102.69378779549193"
"1774566626","itl_p95_ms","","99.5528271112722"
"1774566641","itl_p95_ms","","98.52793746494673"
"1774566656","itl_p95_ms","","97.33342295658976"
"1774566671","itl_p95_ms","","86.78935627788397"
"1774566686","itl_p95_ms","","73.75"
"1774566701","itl_p95_ms","","73.75"
"1774566716","itl_p95_ms","","73.75"
"1774566356","itl_p99_ms","","74.75"
"1774566371","itl_p99_ms","","74.75"
"1774566386","itl_p99_ms","","74.75"
"1774566401","itl_p99_ms","","95.75300875273527"
"1774566416","itl_p99_ms","","99.37311221563758"
"1774566431","itl_p99_ms","","99.98221703840993"
"1774566446","itl_p99_ms","","131.17561761546727"
"1774566461","itl_p99_ms","","133.0875468164793"
"1774566476","itl_p99_ms","","140.25137513751378"
"1774566491","itl_p99_ms","","139.97238041002274"
"1774566506","itl_p99_ms","","142.28407079646018"
"1774566521","itl_p99_ms","","141.60390549662492"
"1774566536","itl_p99_ms","","141.62289156626497"
"1774566551","itl_p99_ms","","140.47255762897913"
"1774566566","itl_p99_ms","","140.8491768454594"
"1774566581","itl_p99_ms","","141.66875905359726"
"1774566596","itl_p99_ms","","143.13741523733546"
"1774566611","itl_p99_ms","","140.5387575590984"
"1774566626","itl_p99_ms","","134.89802631578942"
"1774566641","itl_p99_ms","","99.82336651710601"
"1774566656","itl_p99_ms","","99.46668459131797"
"1774566671","itl_p99_ms","","97.3578712555768"
"1774566686","itl_p99_ms","","74.75"
"1774566701","itl_p99_ms","","74.75"
"1774566716","itl_p99_ms","","74.75"
"1774566356","e2e_p50_ms","","97500"
"1774566371","e2e_p50_ms","","100000"
"1774566386","e2e_p50_ms","","NaN"
"1774566401","e2e_p50_ms","","25000"
"1774566416","e2e_p50_ms","","29285.714285714286"
"1774566431","e2e_p50_ms","","33125"
"1774566446","e2e_p50_ms","","36315.78947368421"
"1774566461","e2e_p50_ms","","37647.05882352941"
"1774566476","e2e_p50_ms","","38888.88888888888"
"1774566491","e2e_p50_ms","","48333.33333333333"
