timestamp,metric_name,labels,value
"1774564771","ttft_p50_ms","","NaN"
"1774564786","ttft_p50_ms","","166.66666666666669"
"1774564801","ttft_p50_ms","","172"
"1774564816","ttft_p50_ms","","173.1707317073171"
"1774564831","ttft_p50_ms","","175"
"1774564846","ttft_p50_ms","","179.16666666666666"
"1774564861","ttft_p50_ms","","182.14285714285717"
"1774564876","ttft_p50_ms","","203.125"
"1774564891","ttft_p50_ms","","300"
"1774564906","ttft_p50_ms","","343.75"
"1774564921","ttft_p50_ms","","365.38461538461536"
"1774564936","ttft_p50_ms","","355.7692307692308"
"1774564951","ttft_p50_ms","","359.375"
"1774564966","ttft_p50_ms","","361.8421052631579"
"1774564981","ttft_p50_ms","","365"
"1774564996","ttft_p50_ms","","361.1111111111111"
"1774565011","ttft_p50_ms","","361.1111111111111"
"1774565026","ttft_p50_ms","","361.8421052631579"
"1774565041","ttft_p50_ms","","363.6363636363636"
"1774565056","ttft_p50_ms","","375"
"1774565071","ttft_p50_ms","","NaN"
"1774565086","ttft_p50_ms","","NaN"
"1774565101","ttft_p50_ms","","NaN"
"1774565116","ttft_p50_ms","","NaN"
"1774565131","ttft_p50_ms","","NaN"
"1774565146","ttft_p50_ms","","NaN"
"1774565161","ttft_p50_ms","","NaN"
"1774564771","ttft_p95_ms","","NaN"
"1774564786","ttft_p95_ms","","241.66666666666663"
"1774564801","ttft_p95_ms","","242.19999999999996"
"1774564816","ttft_p95_ms","","242.3170731707317"
"1774564831","ttft_p95_ms","","242.5"
"1774564846","ttft_p95_ms","","262.49999999999943"
"1774564861","ttft_p95_ms","","356.25000000000006"
"1774564876","ttft_p95_ms","","454.1666666666667"
"1774564891","ttft_p95_ms","","480"
"1774564906","ttft_p95_ms","","484.375"
"1774564921","ttft_p95_ms","","486.5384615384616"
"1774564936","ttft_p95_ms","","485.5769230769231"
"1774564951","ttft_p95_ms","","485.9375"
"1774564966","ttft_p95_ms","","486.1842105263158"
"1774564981","ttft_p95_ms","","486.5"
"1774564996","ttft_p95_ms","","486.1111111111111"
"1774565011","ttft_p95_ms","","486.1111111111111"
"1774565026","ttft_p95_ms","","486.1842105263158"
"1774565041","ttft_p95_ms","","486.3636363636363"
"1774565056","ttft_p95_ms","","487.5"
"1774565071","ttft_p95_ms","","NaN"
"1774565086","ttft_p95_ms","","NaN"
"1774565101","ttft_p95_ms","","NaN"
"1774565116","ttft_p95_ms","","NaN"
"1774565131","ttft_p95_ms","","NaN"
"1774565146","ttft_p95_ms","","NaN"
"1774565161","ttft_p95_ms","","NaN"
"1774564771","ttft_p99_ms","","NaN"
"1774564786","ttft_p99_ms","","248.33333333333331"
"1774564801","ttft_p99_ms","","248.44"
"1774564816","ttft_p99_ms","","248.46341463414635"
"1774564831","ttft_p99_ms","","248.5"
"1774564846","ttft_p99_ms","","452.4999999999998"
"1774564861","ttft_p99_ms","","471.2500000000003"
"1774564876","ttft_p99_ms","","490.83333333333337"
"1774564891","ttft_p99_ms","","496"
"1774564906","ttft_p99_ms","","496.87499999999994"
"1774564921","ttft_p99_ms","","497.3076923076923"
"1774564936","ttft_p99_ms","","497.11538461538464"
"1774564951","ttft_p99_ms","","497.1875"
"1774564966","ttft_p99_ms","","497.2368421052632"
"1774564981","ttft_p99_ms","","497.29999999999995"
"1774564996","ttft_p99_ms","","497.22222222222223"
"1774565011","ttft_p99_ms","","497.22222222222223"
"1774565026","ttft_p99_ms","","497.2368421052632"
"1774565041","ttft_p99_ms","","497.2727272727273"
"1774565056","ttft_p99_ms","","497.50000000000006"
"1774565071","ttft_p99_ms","","NaN"
"1774565086","ttft_p99_ms","","NaN"
"1774565101","ttft_p99_ms","","NaN"
