timestamp,metric_name,labels,value
"1774567127","ttft_p50_ms","","NaN"
"1774567142","ttft_p50_ms","","164.28571428571428"
"1774567157","ttft_p50_ms","","171.73913043478262"
"1774567172","ttft_p50_ms","","173.07692307692307"
"1774567187","ttft_p50_ms","","175"
"1774567202","ttft_p50_ms","","176.92307692307693"
"1774567217","ttft_p50_ms","","178.26086956521735"
"1774567232","ttft_p50_ms","","185.71428571428572"
"1774567247","ttft_p50_ms","","NaN"
"1774567262","ttft_p50_ms","","NaN"
"1774567277","ttft_p50_ms","","375"
"1774567292","ttft_p50_ms","","375"
"1774567307","ttft_p50_ms","","375"
"1774567322","ttft_p50_ms","","375"
"1774567337","ttft_p50_ms","","370.9677419354839"
"1774567352","ttft_p50_ms","","367.1875"
"1774567367","ttft_p50_ms","","361.60714285714283"
"1774567382","ttft_p50_ms","","357.9545454545455"
"1774567397","ttft_p50_ms","","352.2727272727273"
"1774567412","ttft_p50_ms","","333.33333333333337"
"1774567427","ttft_p50_ms","","NaN"
"1774567442","ttft_p50_ms","","NaN"
"1774567457","ttft_p50_ms","","NaN"
"1774567472","ttft_p50_ms","","NaN"
"1774567487","ttft_p50_ms","","NaN"
"1774567502","ttft_p50_ms","","NaN"
"1774567517","ttft_p50_ms","","NaN"
"1774567127","ttft_p95_ms","","NaN"
"1774567142","ttft_p95_ms","","241.42857142857144"
"1774567157","ttft_p95_ms","","242.17391304347828"
"1774567172","ttft_p95_ms","","242.30769230769232"
"1774567187","ttft_p95_ms","","242.49999999999997"
"1774567202","ttft_p95_ms","","246.15384615384613"
"1774567217","ttft_p95_ms","","248.695652173913"
"1774567232","ttft_p95_ms","","400"
"1774567247","ttft_p95_ms","","NaN"
"1774567262","ttft_p95_ms","","NaN"
"1774567277","ttft_p95_ms","","487.49999999999994"
"1774567292","ttft_p95_ms","","487.50000000000006"
"1774567307","ttft_p95_ms","","487.5"
"1774567322","ttft_p95_ms","","487.49999999999994"
"1774567337","ttft_p95_ms","","487.09677419354836"
"1774567352","ttft_p95_ms","","486.71875"
"1774567367","ttft_p95_ms","","486.1607142857143"
"1774567382","ttft_p95_ms","","485.7954545454545"
"1774567397","ttft_p95_ms","","485.2272727272727"
"1774567412","ttft_p95_ms","","483.33333333333337"
"1774567427","ttft_p95_ms","","NaN"
"1774567442","ttft_p95_ms","","NaN"
"1774567457","ttft_p95_ms","","NaN"
"1774567472","ttft_p95_ms","","NaN"
"1774567487","ttft_p95_ms","","NaN"
"1774567502","ttft_p95_ms","","NaN"
"1774567517","ttft_p95_ms","","NaN"
"1774567127","ttft_p99_ms","","NaN"
"1774567142","ttft_p99_ms","","248.2857142857143"
"1774567157","ttft_p99_ms","","248.43478260869568"
"1774567172","ttft_p99_ms","","248.46153846153845"
"1774567187","ttft_p99_ms","","248.50000000000003"
"1774567202","ttft_p99_ms","","399.9999999999995"
"1774567217","ttft_p99_ms","","440.00000000000017"
"1774567232","ttft_p99_ms","","480.0000000000001"
"1774567247","ttft_p99_ms","","NaN"
"1774567262","ttft_p99_ms","","NaN"
"1774567277","ttft_p99_ms","","497.50000000000006"
"1774567292","ttft_p99_ms","","497.5"
"1774567307","ttft_p99_ms","","497.5"
"1774567322","ttft_p99_ms","","497.5"
"1774567337","ttft_p99_ms","","497.4193548387097"
"1774567352","ttft_p99_ms","","497.34375"
"1774567367","ttft_p99_ms","","497.23214285714283"
"1774567382","ttft_p99_ms","","497.15909090909093"
"1774567397","ttft_p99_ms","","497.04545454545456"
"1774567412","ttft_p99_ms","","496.6666666666667"
"1774567427","ttft_p99_ms","","NaN"
"1774567442","ttft_p99_ms","","NaN"
"1774567457","ttft_p99_ms","","NaN"
"1774567472","ttft_p99_ms","","NaN"
"1774567487","ttft_p99_ms","","NaN"
"1774567502","ttft_p99_ms","","NaN"
"1774567517","ttft_p99_ms","","NaN"
"1774567127","itl_p50_ms","","62.5"
"1774567142","itl_p50_ms","","62.55005005005006"
"1774567157","itl_p50_ms","","62.57906031172352"
"1774567172","itl_p50_ms","","62.814889788574"
"1774567187","itl_p50_ms","","63.95470053070508"
"1774567202","itl_p50_ms","","71.80813776287717"
"1774567217","itl_p50_ms","","82.57140108598058"
"1774567232","itl_p50_ms","","86.99123498726192"
"1774567247","itl_p50_ms","","87.5"
"1774567262","itl_p50_ms","","87.5"
"1774567277","itl_p50_ms","","87.54893583967686"
"1774567292","itl_p50_ms","","87.65229653505239"
"1774567307","itl_p50_ms","","87.87046693130593"
"1774567322","itl_p50_ms","","88.09474661987821"
"1774567337","itl_p50_ms","","88.22257778988221"
"1774567352","itl_p50_ms","","88.24857180379539"
"1774567367","itl_p50_ms","","88.1707913759904"
"1774567382","itl_p50_ms","","88.00119802250462"
"1774567397","itl_p50_ms","","87.75505697376556"
"1774567412","itl_p50_ms","","87.56922874054973"
"1774567427","itl_p50_ms","","87.5"
"1774567442","itl_p50_ms","","87.5"
"1774567457","itl_p50_ms","","87.5"
"1774567472","itl_p50_ms","","87.5"
"1774567487","itl_p50_ms","","87.5"
"1774567502","itl_p50_ms","","86.48374489694315"
"1774567517","itl_p50_ms","","81.77998965873837"
"1774567127","itl_p95_ms","","73.75"
"1774567142","itl_p95_ms","","73.8450950950951"
"1774567157","itl_p95_ms","","73.90021459227466"
"1774567172","itl_p95_ms","","74.34829059829059"
"1774567187","itl_p95_ms","","88.3061637315564"
"1774567202","itl_p95_ms","","97.91160350101971"
