timestamp,metric_name,labels,value
"1775317854","ttft_p50_ms","","NaN"
"1775317869","ttft_p50_ms","","321.4285714285714"
"1775317884","ttft_p50_ms","","308.33333333333337"
"1775317899","ttft_p50_ms","","355"
"1775317914","ttft_p50_ms","","415"
"1775317929","ttft_p50_ms","","568.1818181818181"
"1775317944","ttft_p50_ms","","750"
"1775317959","ttft_p50_ms","","20909.090909090908"
"1775317974","ttft_p50_ms","","26666.666666666664"
"1775317989","ttft_p50_ms","","27777.777777777777"
"1775318004","ttft_p50_ms","","26470.588235294115"
"1775318019","ttft_p50_ms","","31538.461538461535"
"1775318034","ttft_p50_ms","","56666.66666666667"
"1775318049","ttft_p50_ms","","59047.61904761905"
"1775318064","ttft_p50_ms","","59166.66666666667"
"1775318079","ttft_p50_ms","","60000"
"1775318094","ttft_p50_ms","","60000"
"1775318109","ttft_p50_ms","","58518.51851851852"
"1775318124","ttft_p50_ms","","48333.333333333336"
"1775318139","ttft_p50_ms","","38823.52941176471"
"1775318154","ttft_p50_ms","","30000"
"1775318169","ttft_p50_ms","","30000"
"1775318184","ttft_p50_ms","","NaN"
"1775318199","ttft_p50_ms","","NaN"
"1775318214","ttft_p50_ms","","NaN"
"1775318229","ttft_p50_ms","","NaN"
"1775318244","ttft_p50_ms","","NaN"
"1775318259","ttft_p50_ms","","NaN"
"1775318274","ttft_p50_ms","","NaN"
"1775317854","ttft_p95_ms","","NaN"
"1775317869","ttft_p95_ms","","599.9999999999995"
"1775317884","ttft_p95_ms","","629.1666666666664"
"1775317899","ttft_p95_ms","","707.8124999999999"
"1775317914","ttft_p95_ms","","1624.999999999998"
"1775317929","ttft_p95_ms","","5749.999999999986"
"1775317944","ttft_p95_ms","","6875.000000000002"
"1775317959","ttft_p95_ms","","38090.90909090909"
"1775317974","ttft_p95_ms","","38666.666666666664"
"1775317989","ttft_p95_ms","","38777.777777777774"
"1775318004","ttft_p95_ms","","38647.05882352941"
"1775318019","ttft_p95_ms","","68666.66666666666"
"1775318034","ttft_p95_ms","","77666.66666666666"
"1775318049","ttft_p95_ms","","77904.7619047619"
"1775318064","ttft_p95_ms","","77916.66666666666"
"1775318079","ttft_p95_ms","","78000"
"1775318094","ttft_p95_ms","","78000"
"1775318109","ttft_p95_ms","","77851.85185185185"
"1775318124","ttft_p95_ms","","76833.33333333333"
"1775318139","ttft_p95_ms","","75733.33333333333"
"1775318154","ttft_p95_ms","","39000"
"1775318169","ttft_p95_ms","","39000"
"1775318184","ttft_p95_ms","","NaN"
"1775318199","ttft_p95_ms","","NaN"
"1775318214","ttft_p95_ms","","NaN"
"1775318229","ttft_p95_ms","","NaN"
"1775318244","ttft_p95_ms","","NaN"
"1775318259","ttft_p95_ms","","NaN"
"1775318274","ttft_p95_ms","","NaN"
"1775317854","ttft_p99_ms","","NaN"
"1775317869","ttft_p99_ms","","720.0000000000002"
"1775317884","ttft_p99_ms","","725.8333333333333"
"1775317899","ttft_p99_ms","","882.4999999999992"
"1775317914","ttft_p99_ms","","3625.0000000000055"
"1775317929","ttft_p99_ms","","8800.000000000002"
"1775317944","ttft_p99_ms","","9249.999999999996"
"1775317959","ttft_p99_ms","","39618.181818181816"
"1775317974","ttft_p99_ms","","39733.333333333336"
