timestamp,metric_name,labels,value
"1775317030","ttft_p50_ms","","NaN"
"1775317045","ttft_p50_ms","","375"
"1775317060","ttft_p50_ms","","275"
"1775317075","ttft_p50_ms","","318.18181818181824"
"1775317090","ttft_p50_ms","","322.9166666666667"
"1775317105","ttft_p50_ms","","350"
"1775317120","ttft_p50_ms","","354.16666666666663"
"1775317135","ttft_p50_ms","","375.00000000000006"
"1775317150","ttft_p50_ms","","375"
"1775317165","ttft_p50_ms","","324.99999999999994"
"1775317180","ttft_p50_ms","","296.875"
"1775317195","ttft_p50_ms","","305.5555555555556"
"1775317210","ttft_p50_ms","","337.5"
"1775317225","ttft_p50_ms","","375"
"1775317240","ttft_p50_ms","","468.75"
"1775317255","ttft_p50_ms","","458.33333333333337"
"1775317270","ttft_p50_ms","","449.99999999999994"
"1775317285","ttft_p50_ms","","400"
"1775317300","ttft_p50_ms","","437.5"
"1775317315","ttft_p50_ms","","NaN"
"1775317330","ttft_p50_ms","","NaN"
"1775317345","ttft_p50_ms","","NaN"
"1775317360","ttft_p50_ms","","NaN"
"1775317375","ttft_p50_ms","","NaN"
"1775317390","ttft_p50_ms","","NaN"
"1775317405","ttft_p50_ms","","NaN"
"1775317420","ttft_p50_ms","","NaN"
"1775317435","ttft_p50_ms","","NaN"
"1775317030","ttft_p95_ms","","NaN"
"1775317045","ttft_p95_ms","","487.49999999999994"
"1775317060","ttft_p95_ms","","477.5"
"1775317075","ttft_p95_ms","","775.0000000000001"
"1775317090","ttft_p95_ms","","737.4999999999994"
"1775317105","ttft_p95_ms","","799.9999999999997"
"1775317120","ttft_p95_ms","","681.25"
"1775317135","ttft_p95_ms","","712.4999999999999"
"1775317150","ttft_p95_ms","","699.9999999999999"
"1775317165","ttft_p95_ms","","695.8333333333331"
"1775317180","ttft_p95_ms","","670.8333333333331"
"1775317195","ttft_p95_ms","","666.6666666666666"
"1775317210","ttft_p95_ms","","670.8333333333331"
"1775317225","ttft_p95_ms","","700"
"1775317240","ttft_p95_ms","","1524.999999999999"
"1775317255","ttft_p95_ms","","1524.999999999999"
"1775317270","ttft_p95_ms","","1599.999999999997"
"1775317285","ttft_p95_ms","","708.3333333333333"
"1775317300","ttft_p95_ms","","712.4999999999999"
"1775317315","ttft_p95_ms","","NaN"
"1775317330","ttft_p95_ms","","NaN"
"1775317345","ttft_p95_ms","","NaN"
"1775317360","ttft_p95_ms","","NaN"
"1775317375","ttft_p95_ms","","NaN"
"1775317390","ttft_p95_ms","","NaN"
